time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
830498,118,7.31,7021,10380,3.8892608400000004,450.04771641322543,0.001,-27.67439866065979,830400,,
830526,118,7.27,7021,10384,3.85248487,645.8416835239956,0.001,-25.310030460357666,830428,,
830550,118,7.2,7021,10388,3.8015660600000003,567.24609375,0.001,-26.069725036621094,830453,,
830575,118,7.14,7022,10392,3.7547064500000005,561.0345306396484,0.001,-33.08372433980306,830477,,
830599,118,7.08,7022,10396,3.70671019,480.9158986409505,0.001,-32.88052304585775,830502,,
830626,118,7.06,7022,10400,3.6651318500000003,480.47530691964283,0.001,-34.87361081441244,830529,,
830652,118,7.03,7022,10404,3.6302249800000004,518.0584150041852,0.001,-42.06640005111694,830554,,
830678,118,6.99,7022,10408,3.5926989799999998,526.2083333333334,0.001,-31.892435709635418,830580,,
830704,118,6.95,7022,10412,3.5485885999999995,476.24627176920575,0.001,-35.57728258768717,830607,,
830729,118,6.92,7023,10416,3.5078825099999995,450.3357187906901,0.001,-25.73449770609538,830631,,
830754,118,6.89,7023,10420,3.4728502499999996,425.28418986002606,0.001,-28.61232566833496,830657,,
830778,118,6.85,7023,10424,3.4299989999999996,444.67962137858075,0.001,-28.802496592203777,830681,,
830805,118,6.82,7023,10428,3.4068981699999994,466.04622541155135,0.001,-29.691723505655926,830707,,
830830,118,6.77,7023,10432,3.3943890500000005,589.1939188639323,0.001,-30.25535519917806,830733,,
830855,118,6.7,7023,10436,3.3920295900000004,435.68639700753346,0.001,-38.6467981338501,830758,,
830879,118,6.66,7024,10440,3.37374788,592.8047688802084,0.001,-31.693079630533855,830782,,
830905,118,6.63,7024,10444,3.3707726399999998,671.0893031529018,0.001,-38.51546287536621,830808,,
830930,118,6.6,7024,10448,3.3563731199999993,398.42491149902344,0.001,-26.066129684448242,830832,,
830957,118,6.59,7024,10452,3.3465315099999997,457.0107160295759,0.001,-29.17918109893799,830860,,
830982,118,6.56,7024,10456,3.33388398,820.4088352748325,0.001,-34.558071772257485,830885,,
831011,118,6.57,7024,10460,3.3243296100000004,659.9252777099609,0.001,-33.76311111450195,830913,,
831039,118,6.57,7024,10464,3.3167963400000002,549.3409336635044,0.001,-29.865934371948242,830941,,
831065,118,6.51,7025,10468,3.3151880800000004,416.09767150878906,0.001,-24.21738560994466,830967,,
831093,118,6.51,7025,10472,3.3194944399999997,553.9571010044643,0.001,-27.978771845499676,830995,,
831119,118,6.49,7025,10476,3.309069340000001,568.8086242675781,0.001,-22.65422185262044,831022,,
831145,118,6.47,7025,10480,3.29005888,595.736572265625,0.001,-31.04206720987956,831047,,
831171,118,6.45,7025,10484,3.2780540400000002,727.59521484375,0.001,-32.94074821472168,831074,,
831198,118,6.48,7025,10488,3.28670358,911.9472394670759,0.001,-34.36088562011719,831100,,
831224,118,6.49,7026,10492,3.288507579999999,678.7282002766927,0.001,-27.545420328776043,831127,,
831248,118,6.49,7026,10496,3.2920643000000003,483.7615661621094,0.001,-34.01356061299642,831151,,
831272,118,6.46,7026,10500,3.2886302500000006,477.8823928833008,0.001,-32.258100509643555,831175,,
831300,118,6.48,7026,10504,3.29296107,576.5602531433105,0.001,-25.700446844100952,831202,,
831325,118,6.47,7026,10508,3.2841757300000007,628.1539103190104,0.001,-34.26667149861654,831228,,
831349,118,6.45,7026,10512,3.2798803399999996,611.6145731608073,0.001,-22.18508783976237,831252,,
831374,118,6.45,7026,10516,3.2863315900000005,805.493398030599,0.001,-34.364821116129555,831276,,
831400,118,6.46,7027,10520,3.2981779599999994,449.1975606282552,0.001,-30.653303782145183,831302,,
831428,118,6.5,7027,10524,3.30754682,482.36419677734375,0.001,-30.29408550262451,831330,,
831453,118,6.48,7027,10528,3.30088186,876.4655202229818,0.001,-40.311285654703774,831355,,
831481,118,6.51,7027,10532,3.3028789700000005,523.0924159458706,0.001,-28.906145095825195,831383,,
831509,118,6.54,7027,10536,3.3140220799999995,687.4466857910156,0.001,-22.564490636189777,831411,,
831533,118,6.54,7027,10540,3.30942418,553.258066813151,0.001,-35.28546142578125,831436,,
831558,118,6.53,7027,10544,3.29863284,481.34449986049106,0.001,-31.626768747965496,831461,,
831584,118,6.54,7028,10548,3.2934122099999996,703.3945792061942,0.001,-30.03099536895752,831486,,
831608,118,6.51,7028,10552,3.2850140299999997,503.4697977701823,0.001,-35.909681955973305,831511,,
831636,118,6.54,7028,10556,3.2804302999999995,603.4014195033482,0.001,-29.19788932800293,831538,,
831660,118,6.49,7028,10560,3.2704948799999998,1356.7487335205078,0.001,-27.967969099680584,831563,,
831685,118,6.46,7028,10564,3.261348189999999,711.495615641276,0.001,-28.321444829305012,831587,,
831711,118,6.46,7028,10568,3.2574688799999993,611.4648590087891,0.001,-35.39807001749674,831614,,
831735,118,6.42,7028,10572,3.239388850000001,518.1931711832682,0.001,-27.951910654703777,831638,,
831759,118,6.4,7029,10576,3.2352778900000003,477.46094767252606,0.001,-27.038344701131184,831662,,
831783,118,6.38,7029,10580,3.23626284,524.3768615722656,0.001,-33.70195960998535,831686,,
831807,118,6.36,7029,10584,3.2369464399999996,573.9740956624349,0.001,-30.917442957560223,831710,,
831831,118,6.33,7029,10588,3.2308418500000005,501.47251383463544,0.001,-38.993024826049805,831734,,
831855,118,6.31,7029,10592,3.23192597,508.5233866373698,0.001,-25.555850346883137,831758,,
831879,118,6.31,7029,10596,3.229618839999999,598.1981099446615,0.001,-25.244730631510418,831782,,
831903,118,6.31,7029,10600,3.2309780200000007,758.1350606282552,0.001,-33.41630172729492,831806,,
831928,118,6.28,7030,10604,3.2256650900000006,535.4075368245443,0.001,-32.2492478688558,831831,,
831952,118,6.27,7030,10608,3.22803011,796.1945241292318,0.001,-24.279677708943684,831855,,
831976,118,6.27,7030,10612,3.2271840499999995,538.9510396321615,0.001,-24.425103505452473,831879,,
832000,118,6.26,7030,10616,3.22120533,533.5476735432943,0.001,-27.29708417256673,831903,,
832024,118,6.24,7030,10620,3.2142903099999995,585.0456695556641,0.001,-27.15723927815755,831927,,
832048,118,6.2,7030,10624,3.2079621899999995,682.3705291748047,0.001,-35.20364634195963,831951,,
832072,118,6.19,7030,10628,3.2069421200000003,1055.000249226888,0.001,-28.65357844034831,831975,,
832097,118,6.16,7030,10632,3.1997645000000006,575.1117858886719,0.001,-33.12859026590983,832000,,
832121,118,6.12,7031,10636,3.1814746899999995,874.0562540690104,0.001,-25.951112747192383,832024,,
832146,118,6.13,7031,10640,3.18659483,570.726084391276,0.001,-36.69477335611979,832048,,
832172,118,6.14,7031,10644,3.18643884,565.4667765299479,0.001,-24.165691375732422,832075,,
832196,118,6.12,7031,10648,3.1855690300000004,757.6664683024088,0.001,-31.382485071818035,832099,,
832220,118,6.12,7031,10652,3.1803326099999993,565.6083780924479,0.001,-36.164424896240234,832123,,
832244,118,6.08,7031,10656,3.185817089999999,528.4813893636068,0.001,-26.813888549804688,832147,,
832268,118,6.08,7032,10660,3.1858373999999996,840.2412974039713,0.001,-33.96232350667318,832171,,
832292,118,6.07,7032,10664,3.18470985,470.13519287109375,0.001,-30.400856653849285,832195,,
832317,118,6.06,7032,10668,3.1845269200000006,657.2992451985677,0.001,-22.84887981414795,832219,,
832341,118,6.06,7032,10672,3.1827974,476.02715555826825,0.001,-30.816593170166016,832244,,
832366,118,6.07,7032,10676,3.18583313,561.273691813151,0.001,-30.935858408610027,832268,,
832392,118,6.09,7032,10680,3.1823261600000006,630.6443735758463,0.001,-31.47448794047038,832295,,
832416,118,6.09,7032,10684,3.17893124,584.8465372721354,0.001,-27.792145411173504,832319,,
832440,118,6.09,7032,10688,3.1728050000000008,581.6472574869791,0.001,-25.72374153137207,832343,,
832464,118,6.09,7033,10692,3.1650227599999994,592.0090026855469,0.001,-33.88235346476237,832367,,
832488,118,6.09,7033,10696,3.15493176,539.8851165771484,0.001,-34.85868899027506,832391,,
832500,,,,,,677.7748819986979,0.001,-28.534305572509766,832403,3.1166352296248077,6.0
832512,118,6.09,7033,10700,3.1513360000000006,576.6282501220703,0.001,-34.994065602620445,832415,,
832536,118,6.08,7033,10704,3.14851323,478.9329325358073,0.001,-35.706682205200195,832439,,
832560,118,6.08,7033,10708,3.150274959999999,688.0268809000651,0.001,-28.991455078125,832463,,
832584,118,6.08,7033,10712,3.1519367600000003,659.9314371744791,0.001,-33.09768486022949,832487,,
832608,118,6.08,7033,10716,3.1536188000000003,701.0627034505209,0.001,-35.97747039794922,832511,,
832632,118,6.08,7034,10720,3.15051579,1005.1112162272135,0.001,-29.133466720581055,832535,,
832656,118,6.08,7034,10724,3.1514302599999997,657.4305521647135,0.001,-24.272525469462078,832559,,
832680,118,6.08,7034,10728,3.1520107,556.8328399658203,0.001,-29.598491668701172,832583,,
832704,118,6.07,7034,10732,3.1548145099999996,552.5793711344401,0.001,-31.53280194600423,832607,,
832728,118,6.07,7034,10736,3.14592634,778.2531687418619,0.001,-31.884864807128906,832631,,
832752,118,6.06,7034,10740,3.134003939999999,533.9105529785156,0.001,-32.1736749013265,832655,,
832777,118,6.05,7034,10744,3.13464937,708.5750165666852,0.001,-31.65763759613037,832680,,
832801,118,6.05,7035,10748,3.13494626,740.4953969319662,0.001,-29.107791900634766,832704,,
832825,118,6.05,7035,10752,3.1346773600000004,638.0222371419271,0.001,-24.65749994913737,832728,,
832849,118,6.05,7035,10756,3.12297166,549.6440226236979,0.001,-28.795677185058594,832752,,
832873,118,6.05,7035,10760,3.12562715,490.33219655354816,0.001,-25.89957110087077,832776,,
832897,118,6.05,7035,10764,3.1239515499999992,532.3192392985026,0.001,-22.623414357503254,832800,,
832922,118,6.05,7035,10768,3.1109342799999995,591.1818339029948,0.001,-42.48816172281901,832824,,
832946,118,6.05,7036,10772,3.1024317299999997,564.161142985026,0.001,-33.12298583984375,832849,,
832970,118,6.04,7036,10776,3.09713594,533.6868591308594,0.001,-32.92655817667643,832873,,
832994,118,6.02,7036,10780,3.0959889100000004,509.7784067789714,0.001,-30.992416381835938,832897,,
833018,118,6.02,7036,10784,3.0988353399999995,825.1583709716797,0.001,-29.042591094970703,832921,,
833042,118,6.02,7036,10788,3.09364665,674.2403259277344,0.001,-28.295952479044598,832945,,
833066,118,6.02,7036,10792,3.0841080699999996,681.6478576660156,0.001,-32.32864316304525,832969,,
833093,118,6.05,7036,10796,3.09000133,517.3859514508929,0.001,-26.462849299112957,832995,,
833117,118,6.05,7037,10800,3.0853990100000006,565.3280131022135,0.001,-25.37215805053711,833020,,
833141,118,6.05,7037,10804,3.0705816100000005,718.3830312093099,0.001,-25.586308161417644,833044,,
833168,118,6.08,7037,10808,3.0565225800000007,530.7176731654575,0.001,-30.75472116470337,833070,,
833193,118,6.09,7037,10812,3.0390027,613.4384358723959,0.001,-19.131210962931316,833096,,
833217,118,6.09,7037,10816,3.02604255,565.2752583821615,0.001,-30.747729619344074,833120,,
833243,118,6.11,7037,10820,3.0130848400000003,487.8438720703125,0.001,-31.657893498738606,833145,,
833271,118,6.15,7037,10824,2.9970778900000004,476.0970894949777,0.001,-31.9171199798584,833173,,
833299,118,6.19,7038,10828,2.97123678,547.861083984375,0.001,-28.5690180460612,833201,,
833324,118,6.2,7038,10832,2.97441755,715.168474469866,0.001,-26.275795618693035,833227,,
833351,118,6.23,7038,10836,2.9669747199999996,539.3640529087612,0.001,-24.593764305114746,833254,,
833375,118,6.23,7038,10840,2.96915254,613.4755249023438,0.001,-30.13735834757487,833278,,
833402,118,6.25,7038,10844,2.947052750000001,506.3263898577009,0.001,-32.87975883483887,833304,,
833427,118,6.26,7038,10848,2.9488711,643.5282389322916,0.001,-22.122046788533527,833329,,
833455,118,6.3,7038,10852,2.9488424400000004,632.1759687151227,0.001,-27.854854583740234,833357,,
833483,118,6.34,7039,10856,2.9372171299999996,821.3428126743862,0.001,-26.03836441040039,833385,,
833511,118,6.38,7039,10860,2.904734409999999,551.9104527064732,0.001,-30.413280487060547,833413,,
833539,118,6.42,7039,10864,2.8717228899999996,504.49344308035717,0.001,-33.28900464375814,833441,,
833567,118,6.45,7039,10868,2.84633327,865.2914428710938,0.001,-32.08441480000814,833469,,
833595,118,6.49,7039,10872,2.80408224,676.2461809430804,0.001,-25.560548146565754,833497,,
833623,118,6.53,7039,10876,2.7474692299999997,616.7520228794643,0.001,-25.315720240275066,833525,,
833651,118,6.57,7040,10880,2.68946325,579.9246826171875,0.001,-21.030627568562824,833553,,
833679,118,6.61,7040,10884,2.6287267900000004,429.62058803013394,0.001,-28.204678853352863,833581,,
833707,118,6.65,7040,10888,2.5769077,474.7855442592076,0.001,-28.007380803426106,833609,,
833735,118,6.69,7040,10892,2.53340166,742.6464146205357,0.001,-25.32018788655599,833637,,
833763,118,6.7,7040,10896,2.4815819,573.2423400878906,0.001,-26.11865997314453,833665,,
833791,118,6.74,7040,10900,2.42471977,673.1123962402344,0.001,-26.898743947347004,833693,,
833819,118,6.78,7040,10904,2.37618408,467.40931483677457,0.001,-30.390173594156902,833721,,
833847,118,6.79,7041,10908,2.32759263,720.293962751116,0.001,-31.53075917561849,833749,,
833875,118,6.82,7041,10912,2.2874764499999998,839.170170375279,0.001,-26.345473607381184,833777,,
833903,118,6.86,7041,10916,2.2368526500000003,548.1819850376675,0.001,-18.28752104441325,833805,,
833931,118,6.88,7041,10920,2.18983041,561.1641235351562,0.001,-26.295562744140625,833833,,
833959,118,6.88,7041,10924,2.1451250999999996,501.62400599888394,0.001,-25.86604881286621,833861,,
833987,118,6.88,7041,10928,2.1081228199999997,515.4019470214844,0.001,-26.540924708048504,833889,,
834015,118,6.91,7042,10932,2.0379525299999997,578.3584289550781,0.001,-32.57870229085287,833917,,
834043,118,6.92,7042,10936,1.9928704,539.2600795200893,0.001,-24.590169270833332,833945,,
834071,118,6.96,7042,10940,1.94060317,471.51918247767856,0.001,-22.136776288350422,833973,,
834099,118,6.97,7042,10944,1.8974120399999999,461.0291530064174,0.001,-21.740256945292156,834001,,
834127,118,7.0,7042,10948,1.8371511,434.05455235072543,0.001,-22.205176671346027,834029,,
834155,118,7.0,7042,10952,1.7829578099999999,411.8385489327567,0.001,-26.445449193318684,834057,,
834183,118,7.0,7043,10956,1.7392751899999999,427.00085885184154,0.001,-30.119286219278973,834085,,
834211,118,7.0,7043,10960,1.7063445100000003,498.46397181919644,0.001,-28.684613545735676,834113,,
834239,118,7.0,7043,10964,1.67587503,512.4722202845982,0.001,-21.703081130981445,834141,,
834267,118,7.0,7043,10968,1.65654889,545.7192905970982,0.001,-22.300254185994465,834169,,
834295,118,7.0,7043,10972,1.6541481900000001,418.37585013253346,0.001,-32.728476206461586,834197,,
834325,118,7.02,7043,10976,1.6500804099999997,511.90382167271207,0.001,-24.985376675923664,834227,,
834354,118,7.03,7044,10980,1.65700816,574.6793518066406,0.001,-26.762558460235596,834256,,
834385,118,7.06,7044,10984,1.6469670600000004,481.24364852905273,0.001,-30.504837036132812,834286,,
834417,118,7.1,7044,10988,1.6395424499999998,435.76745986938477,0.001,-30.20714807510376,834318,,
834449,118,7.14,7044,10992,1.62508103,426.4411087036133,0.001,-26.888999938964844,834350,,
834484,118,7.21,7044,10996,1.58674917,478.69907836914064,0.001,-28.477780151367188,834385,,
834522,118,7.31,7045,11000,1.5338124199999998,517.752978515625,0.001,-27.45818672180176,834421,,
834556,118,7.37,7045,11004,1.5136725599999996,461.0886573791504,0.001,-24.31555199623108,834457,,
834593,118,7.46,7045,11008,1.47114525,492.8944261338976,0.001,-27.112261009216308,834494,,
834627,118,7.52,7045,11012,1.4503238099999998,458.3644371032715,0.001,-37.47253084182739,834527,,
834659,118,7.56,7045,11016,1.44795339,491.82933044433594,0.001,-28.115418434143066,834560,,
834689,118,7.58,7046,11020,1.4506296799999998,426.74129813058033,0.001,-22.29279073079427,834591,,
834718,118,7.59,7046,11024,1.46084586,503.48746599469865,0.001,-26.032058715820312,834620,,
834750,118,7.63,7046,11028,1.44866577,559.1554226345486,0.001,-25.667786121368408,834651,,
834779,118,7.64,7046,11032,1.4601158300000001,441.25695364815846,0.001,-22.40253448486328,834681,,
834808,118,7.65,7046,11036,1.46856421,428.48475646972656,0.001,-27.747897624969482,834710,,
834836,118,7.65,7046,11040,1.4776157500000002,534.6623229980469,0.001,-32.08655786514282,834738,,
834866,118,7.67,7047,11044,1.47978979,514.5107650756836,0.001,-23.64146852493286,834767,,
834897,118,7.7,7047,11048,1.4804578499999999,576.673828125,0.001,-31.119486331939697,834798,,
834927,118,7.72,7047,11052,1.4811350399999998,497.7480904715402,0.001,-23.658677577972412,834828,,
834956,118,7.73,7047,11056,1.4870547600000001,420.80665370396207,0.001,-24.412657419840496,834857,,
834984,118,7.73,7047,11060,1.4962874700000004,455.75327845982144,0.001,-26.058791637420654,834886,,
835000,,,,,,569.4758911132812,0.001,-28.19075075785319,834907,1.7679248206317424,7.4
835012,118,7.73,7048,11064,1.5154659799999999,576.9776960100446,0.001,-21.86635112762451,834914,,
835041,118,7.74,7048,11068,1.5142935,713.0883255004883,0.001,-30.584693431854248,834943,,
835072,118,7.77,7048,11072,1.5027062,416.67973136901855,0.001,-20.08855104446411,834973,,
835104,118,7.79,7048,11076,1.49938173,471.4794044494629,0.001,-27.214870929718018,835005,,
835136,118,7.82,7048,11080,1.48747448,529.6260414123535,0.001,-34.92360496520996,835037,,
835165,118,7.8,7048,11084,1.5017082899999996,500.26788330078125,0.001,-22.81519667307536,835067,,
835194,118,7.77,7049,11088,1.51568359,467.9650399344308,0.001,-24.263324975967407,835096,,
835222,118,7.73,7049,11092,1.5343649600000004,392.7742658342634,0.001,-30.79756784439087,835124,,
835252,118,7.68,7049,11096,1.5660826400000003,440.34470912388394,0.001,-30.772386074066162,835154,,
835280,118,7.58,7049,11100,1.6365513,368.8887939453125,0.001,-30.969751358032227,835182,,
835310,118,7.54,7049,11104,1.6581390200000004,481.76172637939453,0.001,-30.751238346099854,835211,,
835342,118,7.49,7050,11108,1.6932232000000003,597.0712852478027,0.001,-28.36213970184326,835243,,
835374,118,7.47,7050,11112,1.70324761,466.1501159667969,0.001,-34.1256365776062,835275,,
835411,118,7.52,7050,11116,1.65406574,506.35849609375,0.001,-20.92784900665283,835312,,
835447,118,7.58,7050,11120,1.65680402,430.2317199707031,0.001,-26.420971870422363,835348,,
835481,118,7.63,7051,11124,1.6210379300000002,457.93272399902344,0.001,-35.95153331756592,835382,,
835512,118,7.62,7051,11128,1.6563212599999997,434.07700892857144,0.001,-25.89510440826416,835414,,
