train/learning_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,time/fps,train/actor_loss,train/n_updates,time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,eval/mean_reward,eval/mean_ep_length
0.001,9376,288625,36.93,131,-41.40756140814887,288495,2189,184.43034548999995,3.567584856136425,,
0.001,9380,288777,36.92,131,-40.84756369339792,288647,2190,184.38365751,3.4931396873373735,,
0.001,9384,288927,36.91,131,-41.16102981567383,288799,2191,184.29084832999996,3.3673565513209294,,
0.001,9388,289074,36.87,131,-41.25754271613227,288947,2192,184.07578414000002,3.2841974271310344,,
0.001,9392,289220,36.81,131,-40.88569621035927,289093,2193,183.69125082,3.483439231530214,,
0.001,9396,289361,36.74,131,-41.71668455335829,289234,2194,183.32246235,3.321507351739066,,
0.001,9400,289507,36.7,131,-41.38192287244295,289379,2195,183.06596736,3.451732647724641,,
0.001,9404,289647,36.61,131,-40.21622509426541,289519,2196,182.52456271,3.7848853203985424,,
0.001,9408,289790,36.52,131,-41.38288031684028,289663,2197,182.12678848999997,3.2876718044281006,,
0.001,9412,289934,36.53,131,-41.846978505452476,289804,2198,182.14891621000004,3.5501504275533886,,
0.001,,290000,,,-41.29156939188639,289878,,,3.581865886847178,181.5850883677602,36.45
0.001,9416,290078,36.5,131,-41.66161282857259,289950,2200,182.00776660999998,3.606293112891061,,
0.001,9420,290225,36.49,131,-42.11037105984158,290094,2202,181.98290525999997,3.425183824130467,,
0.001,9424,290374,36.5,131,-41.3768031471654,290246,2203,182.09539420999997,3.5858620530680607,,
0.001,9428,290517,36.51,131,-41.911793602837456,290390,2204,182.13220743,3.4581394604274203,,
0.001,9432,290658,36.48,131,-40.66275293686811,290530,2205,181.98525672,3.4347120733822094,,
0.001,9436,290799,36.42,131,-40.18599934048123,290671,2206,181.66798422,3.389063941107856,,
0.001,9440,290945,36.44,131,-41.20522223578559,290818,2207,181.79395606000003,3.4156196662357874,,
0.001,9444,291089,36.45,131,-41.69149314032661,290960,2208,181.84317914,3.4152332305908204,,
0.001,9448,291234,36.45,131,-40.750969381893384,291105,2209,181.84920545000006,3.398196758542742,,
0.001,9452,291380,36.47,131,-41.89491854215923,291252,2210,181.93296296000005,3.496947024319623,,
0.001,9456,291524,36.45,131,-41.52814716762967,291395,2211,181.82275668999998,3.4876195854610867,,
0.001,9460,291665,36.37,131,-41.67214669121636,291538,2212,181.47634976999996,3.3269937242780414,,
0.001,9464,291808,36.36,131,-41.70452541775174,291680,2212,181.44188021000002,3.5685272489275253,,
0.001,9468,291955,36.32,131,-41.808006074693466,291825,2213,181.23556806999997,3.702280263643007,,
0.001,9472,292103,36.27,131,-41.08403195832905,291974,2214,180.95535908000002,3.686561932434907,,
0.001,9476,292249,36.24,131,-42.576326069078945,292120,2215,180.79478756,3.331756926871635,,
0.001,9480,292398,36.21,131,-41.39782795153166,292270,2216,180.63233393,3.3726871078078813,,
0.001,9484,292544,36.17,131,-42.0318423377143,292417,2217,180.45251937999998,3.6077481798223547,,
0.001,9488,292689,36.15,131,-42.005484686957466,292560,2218,180.38405727,3.47266200515959,,
0.001,9492,292834,36.14,131,-41.71756172180176,292706,2219,180.37852493999998,3.7573606504334345,,
0.001,9496,292981,36.2,131,-41.9979559580485,292851,2220,180.69575762,3.3520520184491134,,
0.001,9500,293131,36.24,131,-42.07507557339139,293001,2221,180.9022712,3.79007969962226,,
0.001,9504,293277,36.3,131,-42.45409690009223,293148,2222,181.31788666000003,3.7487400505277844,,
0.001,9508,293424,36.34,131,-41.05363358391656,293296,2223,181.55470912000004,3.433517270618015,,
0.001,9512,293567,36.33,131,-42.027266608344185,293438,2224,181.54575441,3.655662795475551,,
0.001,9516,293713,36.35,131,-41.722781331915606,293584,2225,181.66503404,3.476777108939918,,
0.001,9520,293855,36.3,131,-41.78775215148926,293728,2226,181.44457375000002,3.5059181145259313,,
0.001,9524,294001,36.27,131,-42.04469299316406,293873,2227,181.23007575,3.648194922341241,,
0.001,9528,294146,36.29,131,-41.98877595600329,294018,2228,181.36326515999997,3.5215411876377307,,
0.001,9532,294292,36.34,131,-42.14258850945367,294165,2229,181.65980964000002,3.5030931524328284,,
0.001,9536,294435,36.36,131,-41.116787592569985,294306,2230,181.80815341,3.342374461037772,,
0.001,9540,294578,36.33,132,-41.71881013758042,294449,2231,181.69564783999994,3.6891357694353375,,
0.001,9544,294723,36.34,132,-41.06647712305973,294596,2232,181.81599380999995,3.497660015758715,,
0.001,9548,294866,36.32,132,-41.730996661716034,294738,2233,181.69709823000002,3.568113022380405,,
0.001,,295000,,,-42.076096852620445,294882,,,3.537010524008009,183.72598313093187,36.75
,9552,295011,36.31,131,,,2235,181.6594554,,,
0.001,9556,295159,36.35,131,-41.75118446350098,295031,2236,181.9296443,3.6617035543596423,,
0.001,9560,295306,36.41,131,-41.40680112336811,295178,2237,182.29983827000004,3.556587915671499,,
0.001,9564,295453,36.45,131,-41.09749794006348,295323,2239,182.50458688000003,3.948175591391486,,
0.001,9568,295605,36.5,131,-41.45880995856391,295475,2240,182.75327439,3.7010893241779224,,
0.001,9572,295751,36.48,131,-41.20550643073188,295623,2241,182.68750306,3.6123955571973645,,
0.001,9576,295897,36.48,131,-42.55672391255697,295768,2242,182.72425363,3.8133339064461844,,
0.001,9580,296041,36.43,131,-41.41168742709689,295914,2243,182.49910883,3.7894720368915134,,
0.001,9584,296188,36.44,131,-41.44164615207248,296059,2244,182.57128705000002,3.4445579979154797,,
0.001,9588,296335,36.46,131,-40.66923603258635,296206,2245,182.71860937999998,3.460265965075106,,
0.001,9592,296480,36.46,132,-41.9903753068712,296351,2246,182.75418545,3.5155374937587314,,
0.001,9596,296625,36.44,132,-40.87446191575792,296497,2247,182.63548157999995,3.5628178506284147,,
0.001,9600,296771,36.4,132,-41.00989278157552,296641,2248,182.46123637999997,3.3282513750924005,,
0.001,9604,296916,36.39,132,-41.52175076802572,296788,2249,182.4249653,3.574292447831896,,
0.001,9608,297058,36.34,132,-41.40537876553006,296931,2250,182.12847112999995,3.4277108245425754,,
0.001,9612,297203,36.36,132,-41.76684994167752,297074,2251,182.23508459999996,3.666462291990008,,
0.001,9616,297350,36.37,132,-42.47664923416941,297222,2252,182.27822770999995,3.5784921839430526,,
0.001,9620,297499,36.44,132,-42.064931769120065,297370,2253,182.64084878999998,3.523537236291009,,
0.001,9624,297647,36.46,132,-42.185249730160365,297518,2254,182.76517570000004,4.719187543198869,,
0.001,9628,297793,36.47,132,-41.67567401462131,297665,2255,182.85299819999997,3.644897357837574,,
0.001,9632,297940,36.48,132,-42.12366040547689,297812,2256,182.87931067000002,3.549848649236891,,
0.001,9636,298090,36.55,132,-41.61527976989746,297960,2257,183.20605295999997,4.219158441592485,,
0.001,9640,298236,36.58,132,-41.971755379124694,298108,2258,183.33925495,3.6569051613678805,,
0.001,9644,298380,36.57,132,-41.5461548699273,298253,2259,183.25809836,3.6882729530334473,,
0.001,9648,298528,36.62,132,-42.347069846259224,298399,2260,183.51437468,3.8689716764398523,,
0.001,9652,298676,36.65,132,-41.70662858751085,298548,2261,183.6827097,3.5353239840931363,,
0.001,9656,298822,36.63,132,-41.80850834316678,298694,2262,183.56799305999996,4.1778585116068525,,
0.001,9660,298969,36.63,132,-42.8943439282869,298840,2263,183.5059032,3.8954159523311414,,
0.001,9664,299113,36.6,132,-42.191773096720375,298984,2264,183.34774022,3.5690158435276578,,
0.001,9668,299262,36.57,132,-41.375288110030326,299133,2265,183.19714947999998,3.765379209267466,,
0.001,9672,299406,36.55,132,-41.15205510457357,299277,2266,183.08513528,3.618585752116309,,
0.001,9676,299548,36.51,132,-42.397411570829505,299420,2267,182.85748671999997,3.6683288041283104,,
0.001,9680,299690,36.49,132,-40.86421987745497,299563,2268,182.77299124,3.6530599527888827,,
0.001,9684,299834,36.46,132,-41.52970504760742,299706,2269,182.57520192,3.9143064286973743,,
0.001,9688,299974,36.39,132,-41.07580499088063,299847,2270,182.19851789,3.753087977000645,,
0.001,,300000,,,-41.29160584343804,299882,,,3.8972615718841555,178.10148516744374,35.7
0.001,9692,300117,36.37,132,-41.937249635395254,299990,2272,182.04950114000002,3.501856127300778,,
0.001,9696,300261,36.36,132,-42.750497115285775,300134,2273,182.01893171999996,3.6645810024158374,,
0.001,9700,300408,36.37,132,-41.76257197062174,300278,2274,182.03613474999997,3.6910228199428983,,
0.001,9704,300553,36.37,132,-42.14189592997233,300425,2275,181.97064727,3.7219172186321683,,
0.001,9708,300698,36.4,132,-41.2027710808648,300569,2276,182.12366997000004,3.4306063254674277,,
0.001,9712,300845,36.42,132,-42.03012566817434,300716,2277,182.23582641000002,3.5604083924680143,,
0.001,9716,300991,36.41,132,-40.90719032287598,300863,2278,182.174669,3.485013298086218,,
0.001,9720,301135,36.36,132,-41.84748437669542,301007,2279,181.90285631999998,3.489232255352868,,
0.001,9724,301280,36.33,132,-41.17326418558756,301152,2280,181.80678910999998,4.082189076476627,,
0.001,9728,301423,36.3,132,-41.29165013631185,301295,2281,181.59477101999997,3.471157930992745,,
0.001,9732,301570,36.3,132,-41.312251442357116,301442,2282,181.60492814999998,3.5751229041331523,,
0.001,9736,301715,36.25,132,-40.51672257317437,301586,2283,181.36839546,3.460123082002004,,
0.001,9740,301861,36.25,132,-42.05168453015779,301733,2284,181.33161398999997,3.430951978030958,,
0.001,9744,302007,36.27,132,-40.95402166578505,301879,2285,181.42492744999996,3.362956722577413,,
0.001,9748,302150,36.22,132,-41.657806396484375,302022,2286,181.1892857,3.830581712722778,,
0.001,9752,302295,36.19,132,-41.45050027635362,302166,2287,181.03507678000005,3.6038670010036893,,
0.001,9756,302439,36.17,132,-41.13916693793403,302310,2288,180.90690031000003,3.6768181059095593,,
0.001,9760,302585,36.16,132,-41.403516345553925,302456,2289,180.86411428999997,3.624142242802514,,
0.001,9764,302733,36.2,132,-40.85439109802246,302605,2290,181.10214289999996,3.615449090798696,,
0.001,9768,302878,36.16,132,-41.03892617476614,302750,2291,180.92733235,3.6817685140145793,,
0.001,9772,303022,36.16,132,-41.21424825567948,302894,2292,180.92532599999998,3.432630899790171,,
0.001,9776,303167,36.19,132,-41.23087713453505,303039,2293,181.09828128,3.7311002678341336,,
0.001,9780,303313,36.23,132,-40.396086040296055,303184,2294,181.28037125,3.630745352925481,,
0.001,9784,303459,36.25,132,-41.01856549580892,303331,2295,181.43921856,3.468840998572272,,
0.001,9788,303605,36.31,132,-40.98730388440584,303476,2296,181.7220223,3.6983160650407947,,
0.001,9792,303753,36.36,132,-41.25412368774414,303623,2297,182.01509903000002,3.4717874784727356,,
0.001,9796,303901,36.4,132,-41.00851420352333,303772,2299,182.19809714,3.4464621157259554,,
0.001,9800,304049,36.41,132,-41.05345005459256,303920,2300,182.32298039999998,3.507803486453162,,
0.001,9804,304199,36.46,132,-40.92492414775648,304070,2301,182.59646595,3.642639768751044,,
0.001,9808,304347,36.49,132,-41.15991507636176,304217,2302,182.79277399999998,3.6587299373414783,,
0.001,9812,304496,36.51,132,-40.9363435444079,304367,2303,182.90907916,3.7594517720373055,,
0.001,9816,304642,36.51,132,-41.185730404324005,304514,2304,182.93092156,3.477851668993632,,
0.001,9820,304789,36.54,132,-41.036046769883896,304659,2305,183.12961460000002,3.5131202340126038,,
0.001,9824,304936,36.56,132,-40.763182957967125,304806,2306,183.25070750999996,3.3851451542642383,,
0.001,,305000,,,-41.24824036492242,304880,,,3.59041084183587,183.95526888668536,36.8
0.001,9828,305082,36.59,132,-41.58218403866417,304954,2309,183.43326969,3.532877859316374,,
0.001,9832,305227,36.57,132,-40.20914734734429,305099,2310,183.31446354999997,3.4787039950087264,,
0.001,9836,305370,36.55,132,-40.97002262539334,305242,2311,183.20777844999998,3.443631933795081,,
0.001,9840,305517,36.56,132,-40.631514298288444,305389,2312,183.34484076,3.4531045963889673,,
0.001,9844,305662,36.55,132,-41.070871353149414,305534,2313,183.31104234999995,3.6087290379736157,,
0.001,9848,305808,36.58,132,-41.57925775316026,305681,2314,183.43142454999995,3.5984125799602933,,
0.001,9852,305951,36.56,132,-40.163471433851456,305822,2315,183.29115376000001,3.427271955543094,,
0.001,9856,306096,36.57,132,-41.60383669535319,305968,2316,183.39221411999998,3.69749563270145,,
0.001,9860,306239,36.54,132,-40.94354950754266,306112,2317,183.22931015000003,3.8700752000550964,,
0.001,9864,306384,36.51,132,-40.78881624009874,306256,2318,183.05383876999997,3.7832119133737354,,
0.001,9868,306529,36.51,132,-41.75132030910916,306401,2319,183.05570613000003,3.6088654663827686,,
0.001,9872,306673,36.51,132,-40.84922748141818,306544,2320,182.99770475000005,3.843752820151193,,
0.001,9876,306820,36.53,132,-40.802697834215664,306692,2321,183.05160723,3.36792119129284,,
0.001,9880,306968,36.55,132,-40.34901576571994,306839,2322,183.14268584999994,3.572011238819844,,
0.001,9884,307111,36.52,132,-40.968178855048286,306984,2323,182.91358787,3.6080172657966614,,
0.001,9888,307256,36.51,132,-40.38945409986708,307127,2323,182.84555239999997,3.655798958407508,,
0.001,9892,307403,36.5,132,-41.98344951205783,307273,2324,182.79528757,3.5512533574490934,,
0.001,9896,307550,36.49,132,-41.514626352410566,307420,2325,182.80515448999998,3.60415514739784,,
0.001,9900,307698,36.49,132,-41.15565448337131,307569,2326,182.79308712999998,3.6443171436722213,,
0.001,9904,307843,36.44,132,-41.987107669605926,307715,2327,182.50320180999998,3.48493435723441,,
0.001,9908,307988,36.41,132,-41.56342421637641,307860,2329,182.29579824999996,3.611122488975525,,
0.001,9912,308139,36.43,132,-41.262574089898,308008,2330,182.34596147999997,3.536451213889652,,
0.001,9916,308287,36.45,132,-40.105715701454564,308158,2331,182.4415337,3.863224983215332,,
0.001,9920,308439,36.5,132,-42.10307235717774,308310,2332,182.69752901,3.5309639221582656,,
0.001,9924,308586,36.5,132,-40.82643847995334,308457,2333,182.59486215000004,3.5116970861280286,,
0.001,9928,308738,36.56,132,-39.56066597832574,308609,2334,182.89002750000003,3.4295443892478943,,
0.001,9932,308886,36.59,132,-39.90538660685221,308756,2335,183.08192544999994,3.454685535695818,,
0.001,9936,309038,36.68,132,-40.76742895025956,308909,2336,183.47798022000003,3.445194671028539,,
0.001,9940,309188,36.71,132,-41.031120936075844,309059,2337,183.54957069,3.380520330535041,,
0.001,9944,309331,36.69,132,-40.9929019080268,309203,2338,183.45669652999996,3.531104094452328,,
0.001,9948,309476,36.68,132,-40.61759694417318,309348,2339,183.40516552,3.44451857275433,,
0.001,9952,309621,36.7,132,-40.30163383483887,309493,2340,183.51182758,3.804334576065476,,
0.001,9956,309765,36.69,132,-41.1142946879069,309637,2341,183.42582034,3.2663971384366355,,
0.001,9960,309912,36.73,132,-41.508361392550995,309781,2342,183.61675876,3.6134240756163725,,
0.001,,310000,,,-41.42845895555284,309892,,,3.589138412475586,184.60139893293382,36.9
0.001,9964,310057,36.73,132,-41.18125703599718,309929,2344,183.63233731999998,3.9034440775175354,,
0.001,9968,310203,36.74,132,-40.725147035386826,310075,2346,183.64721630999998,3.515412390232086,,
0.001,9972,310350,36.77,132,-41.160600561844674,310222,2347,183.86977291,3.6523619074570504,,
0.001,9976,310494,36.74,132,-40.27547387515797,310367,2348,183.73367017,3.6780864238739013,,
0.001,9980,310638,36.7,132,-40.49210336473253,310510,2349,183.56512998999997,3.648621393574609,,
0.001,9984,310782,36.71,132,-41.2497935824924,310655,2350,183.66818312999996,3.709682140085432,,
0.001,9988,310927,36.71,132,-40.49780739678277,310799,2351,183.64674340000002,3.56433950888144,,
0.001,9992,311071,36.68,132,-41.207853741116,310943,2352,183.46986297999996,3.5236752894189625,,
0.001,9996,311216,36.66,132,-41.00763151380751,311088,2353,183.27685475,3.509021394782596,,
0.001,10000,311360,36.62,132,-41.71778869628906,311232,2355,183.05236987,3.586197727256351,,
0.001,10004,311505,36.62,132,-40.265462239583336,311376,2356,183.10053381999998,3.502751191457113,,
0.001,10008,311652,36.64,132,-40.99896685282389,311522,2357,183.23623744000005,3.571165078216129,,
0.001,10012,311798,36.59,132,-40.11607445610894,311670,2358,182.96277234000001,3.4668388896518283,,
0.001,10016,311945,36.58,132,-40.924035122520046,311816,2359,182.88065353000002,3.657820733817848,,
0.001,10020,312090,36.51,132,-40.64985720316569,311962,2360,182.51694133,3.4708636138174267,,
0.001,10024,312236,36.5,132,-40.41850323147244,312107,2361,182.51164906000002,3.476948461017093,,
0.001,10028,312382,36.44,132,-41.35836770799425,312253,2362,182.25283670999997,3.4224586293504045,,
0.001,10032,312529,36.43,132,-40.43197009437963,312400,2363,182.16213098,3.5042683111654744,,
0.001,10036,312675,36.37,132,-41.231048583984375,312547,2364,181.92658568,3.671212524981112,,
0.001,10040,312819,36.31,132,-40.115978465360755,312691,2365,181.63833540000005,3.5618802070617677,,
0.001,10044,312966,36.35,132,-40.172209087171055,312836,2366,181.85496263000005,3.696309366741696,,
0.001,10048,313110,36.34,132,-39.568449868096245,312982,2367,181.78921059,3.4307375285360546,,
0.001,10052,313257,36.36,132,-40.66468048095703,313128,2368,181.89129299999996,3.7388840781317816,,
0.001,10056,313402,36.37,132,-40.822919142873666,313274,2369,181.93870148000002,3.3707183051753686,,
0.001,10060,313549,36.37,132,-40.09429831253855,313421,2370,181.96962170999998,3.3838973108090853,,
0.001,10064,313698,36.41,132,-39.930523766411675,313569,2371,182.17368159,3.71318430513949,,
0.001,10068,313844,36.41,132,-40.96467039320204,313715,2372,182.24071941,3.4601666861110263,,
0.001,10072,313990,36.4,132,-40.640392102693255,313862,2373,182.19693452999996,3.6214433167431808,,
0.001,10076,314136,36.42,132,-41.2983801992316,314008,2374,182.28952676999998,3.800529434874251,,
0.001,10080,314281,36.43,132,-41.247714360555015,314153,2376,182.34262037999997,3.468718380541415,,
0.001,10084,314427,36.45,132,-40.284362157185875,314299,2377,182.37923714000004,3.495237498670011,,
0.001,10088,314575,36.48,132,-41.86866137855932,314446,2378,182.57666071,3.248238756849959,,
0.001,10092,314721,36.5,132,-40.526083416408966,314593,2379,182.66022625000002,3.414683503073615,,
