rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_range,train/n_updates,train/loss,train/explained_variance,train/std,train/policy_gradient_loss,train/clip_fraction,train/value_loss,eval/mean_reward,eval/mean_ep_length
,,755000,,,,0.02295739,-13.31470583975315,0.0003,0.2,3680,587.4649658203125,0.8658635318279266,0.9195137023925781,-0.024304979530279526,0.141748046875,1418.6024638175963,1890.1652002643793,345.95
1517.8908805300002,3327,755712,269.5,227,369,,,,,,,,,,,,,
1522.4278179799999,3333,757760,270.38,227,370,0.022886338,-13.315941873192788,0.0003,0.2,3690,454.4939880371094,0.8508710116147995,0.9196114540100098,-0.02084542626689654,0.13505859375,1178.3409914970398,,
1486.0324177300001,3338,759808,263.69,227,371,0.024735864,-13.314832386374473,0.0003,0.2,3700,275.0218505859375,0.8592803031206131,0.9192934036254883,-0.022319644244271332,0.15751953125,1243.3004715919494,,
,,760000,,,,0.01747377,-13.313738289475442,0.0003,0.2,3710,347.6053161621094,0.8842938840389252,0.9196290969848633,-0.02739059863088187,0.122021484375,1155.1612879753113,2402.9605585664513,433.25
1475.5658850499997,3357,761856,262.45,226,372,,,,,,,,,,,,,
1466.92098678,3362,763904,261.06,227,373,0.019567583,-13.311580157279968,0.0003,0.2,3720,493.5483093261719,0.8648281395435333,0.9187608957290649,-0.030413775140186772,0.145849609375,1246.607325553894,,
,,765000,,,,0.014947195,-13.305404680967332,0.0003,0.2,3730,391.48870849609375,0.8274228125810623,0.9189072847366333,-0.020987348642665892,0.091650390625,1948.0185760498048,2043.8342014191671,373.3
1413.2186324000002,3379,765952,251.92,226,374,,,,,,,,,,,,,
1380.99762538,3385,768000,244.84,226,375,0.014424693,-13.305024999380112,0.0003,0.2,3740,446.63433837890625,0.8742428421974182,0.9185830354690552,-0.023560491742682644,0.10234375,1320.8435747146607,,
,,770000,,,,0.023076598,-13.296252077817917,0.0003,0.2,3750,465.92437744140625,0.7882509082555771,0.9171404838562012,-0.02282332171162125,0.13427734375,1681.5393230438233,2148.3321162913926,394.0
1415.89845161,3402,770048,250.86,226,376,,,,,,,,,,,,,
1429.6593060900004,3408,772096,252.91,226,377,0.019708568,-13.288653641939163,0.0003,0.2,3760,1797.4134521484375,0.8019638508558273,0.9173527956008911,-0.025896678064600564,0.135986328125,1606.0003049850463,,
1400.35574827,3414,774144,248.33,226,378,0.03443513,-13.281529513001441,0.0003,0.2,3770,336.4346618652344,0.8779262825846672,0.9158723950386047,-0.020459139932063407,0.17509765625,1027.1618084907532,,
,,775000,,,,0.023930404,-13.276290827989579,0.0003,0.2,3780,287.1671447753906,0.8073967546224594,0.9164280891418457,-0.02417194129084237,0.135546875,1463.2206980705262,2109.5204187016934,386.05
1344.7474528400003,3432,776192,238.82,226,379,,,,,,,,,,,,,
1315.8636009699999,3437,778240,234.73,226,380,0.023508543,-13.277027693390846,0.0003,0.2,3790,510.5762634277344,0.8511040508747101,0.9160193800926208,-0.026111258563469165,0.1447265625,1381.8552270889281,,
,,780000,,,,0.025462272,-13.272280356287956,0.0003,0.2,3800,349.4513854980469,0.8748331516981125,0.915194034576416,-0.030338495364412667,0.14130859375,1174.0067966461181,2313.9439650185404,409.45
1313.4833661,3455,780288,234.73,225,381,,,,,,,,,,,,,
1328.70975569,3462,782336,236.85,225,382,0.025055809,-13.266951617598533,0.0003,0.2,3810,289.70611572265625,0.8614544719457626,0.9151404500007629,-0.024773093839758075,0.124560546875,1077.693283367157,,
1374.7863904400003,3467,784384,245.69,226,383,0.029251914,-13.266201862692833,0.0003,0.2,3820,385.2081298828125,0.8668513596057892,0.9150993227958679,-0.024582398403435946,0.164306640625,1111.180887889862,,
,,785000,,,,0.041984737,-13.263583621382713,0.0003,0.2,3830,323.30889892578125,0.8357919305562973,0.9146873354911804,-0.03069472226779908,0.228125,1074.9054000854492,2144.950780939963,394.55
1401.32282383,3485,786432,249.87,225,384,,,,,,,,,,,,,
1419.2608755300002,3491,788480,252.33,225,385,0.028469052,-13.260984054207801,0.0003,0.2,3840,751.9454956054688,0.8155931681394577,0.9143667221069336,-0.03285295009845868,0.17548828125,1512.6436084747315,,
,,790000,,,,0.026831947,-13.253940266370773,0.0003,0.2,3850,476.9350280761719,0.8239043802022934,0.9134835600852966,-0.026851891857222653,0.15146484375,1194.9510743141175,2466.8126622851937,445.95
1441.53785686,3508,790528,256.93,225,386,,,,,,,,,,,,,
1464.4917274299996,3514,792576,261.65,225,387,0.029140783,-13.247112786769867,0.0003,0.2,3860,684.4017333984375,0.7250758707523346,0.9135434031486511,-0.027047345504979604,0.17001953125,1820.7087655067444,,
1472.0611949099998,3520,794624,263.54,225,388,0.031174708,-13.253745624423027,0.0003,0.2,3870,275.2161560058594,0.8441849052906036,0.914627730846405,-0.03348777111095842,0.177099609375,1211.1851279258728,,
,,795000,,,,0.026871707,-13.260681197047234,0.0003,0.2,3880,1561.7725830078125,0.7595666795969009,0.9147033095359802,-0.02104023077117745,0.145654296875,1585.1052256584167,1948.896378912276,352.45
1473.3254579499999,3534,796672,263.92,225,389,,,,,,,,,,,,,
1471.06132254,3539,798720,264.67,225,390,0.029749833,-13.255123615264893,0.0003,0.2,3890,285.79608154296875,0.8718617558479309,0.9137647747993469,-0.030164386858814396,0.181396484375,1174.2999066352845,,
,,800000,,,,0.025718663,-13.251461166143418,0.0003,0.2,3900,675.0098876953125,0.8350674211978912,0.9142141342163086,-0.025626833114074543,0.1462890625,1510.1094160079956,1929.887885988038,344.65
1481.7191808899997,3554,800768,267.14,225,391,,,,,,,,,,,,,
1496.2870781,3559,802816,270.69,225,392,0.031676866,-13.251147294044495,0.0003,0.2,3910,541.5279541015625,0.7982148677110672,0.9133350253105164,-0.029276939207920804,0.180029296875,1734.0778339385986,,
1529.39321103,3565,804864,276.52,225,393,0.03245671,-13.246128955483437,0.0003,0.2,3920,562.7797241210938,0.7961140125989914,0.9134074449539185,-0.02947468420752557,0.1466796875,1613.7690444946288,,
,,805000,,,,0.022465141,-13.241669848561287,0.0003,0.2,3930,388.887939453125,0.8502299636602402,0.9125043749809265,-0.0284524469927419,0.147265625,1475.6804483413696,1757.1193723493955,320.1
1563.3882254899997,3580,806912,283.46,225,394,,,,,,,,,,,,,
1522.1022326500004,3586,808960,276.29,225,395,0.05572603,-13.231603363156319,0.0003,0.2,3940,366.6668395996094,0.8424945175647736,0.9119230508804321,-0.0306582367644296,0.239306640625,1191.8805207252503,,
,,810000,,,,0.01823215,-13.224534195661544,0.0003,0.2,3950,541.9530029296875,0.8663803488016129,0.9115558862686157,-0.02657725023746025,0.141552734375,1242.5028275489808,1881.422649872303,339.85
1521.2816575400002,3600,811008,276.71,225,396,,,,,,,,,,,,,
1443.72415617,3606,813056,261.93,225,397,0.04079879,-13.222996926307678,0.0003,0.2,3960,200.44654846191406,0.8610409498214722,0.9115021824836731,-0.02631918338011019,0.195751953125,1162.2929055213929,,
,,815000,,,,0.029797668,-13.22452853024006,0.0003,0.2,3970,390.2099609375,0.8512149006128311,0.911770761013031,-0.024016262171790002,0.16376953125,1652.2022375106812,1776.2169346096925,325.0
1448.8741735799997,3624,815104,263.03,224,398,,,,,,,,,,,,,
1387.92630132,3631,817152,251.28,225,399,0.025424402,-13.225067001581191,0.0003,0.2,3980,417.55780029296875,0.8803084194660187,0.9115425944328308,-0.030458655685652047,0.143212890625,1210.6494337081908,,
1391.10584772,3637,819200,251.59,225,400,0.025066737,-13.227526625990867,0.0003,0.2,3990,565.9725341796875,0.8727640062570572,0.9122264981269836,-0.025587022563559002,0.145556640625,1262.593971157074,,
,,820000,,,,0.03537422,-13.235561409592629,0.0003,0.2,4000,287.55352783203125,0.8160449266433716,0.913146436214447,-0.02158677102997899,0.17587890625,1237.5567093849181,1702.6343610614538,310.1
1353.8242187500002,3654,821248,244.89,224,401,,,,,,,,,,,,,
1338.1805038700002,3661,823296,241.55,224,402,0.022715945,-13.24495134949684,0.0003,0.2,4010,427.81390380859375,0.8601392060518265,0.9138780832290649,-0.0270448389404919,0.136328125,1400.0707063674927,,
,,825000,,,,0.026160264,-13.246432229876518,0.0003,0.2,4020,429.20281982421875,0.8966671675443649,0.9132043123245239,-0.031054869940271602,0.163525390625,970.0621932029724,1742.4870105305686,317.8
1334.1358172799999,3675,825344,240.26,224,403,,,,,,,,,,,,,
1346.6343127500002,3680,827392,241.94,224,404,0.025929783,-13.243014684319496,0.0003,0.2,4030,506.5125732421875,0.7165502309799194,0.9136303067207336,-0.025942855222092477,0.146044921875,1830.5070932388305,,
1366.3918550699998,3686,829440,245.67,224,405,0.019319288,-13.241916021704673,0.0003,0.2,4040,349.4521179199219,0.7828005254268646,0.912930428981781,-0.022362640165374613,0.119287109375,1544.0398487091065,,
,,830000,,,,0.032017812,-13.235002258419991,0.0003,0.2,4050,1102.294677734375,0.7759882807731628,0.9125482439994812,-0.026022521467530167,0.172509765625,1285.541379547119,1678.7531852895395,308.25
1362.58591514,3703,831488,244.03,224,406,,,,,,,,,,,,,
1395.2892810299998,3709,833536,250.02,224,407,0.040868044,-13.227574586868286,0.0003,0.2,4060,652.6019287109375,0.8395283073186874,0.9112789034843445,-0.025085892069910187,0.2158203125,1252.9822701454164,,
,,835000,,,,0.038458712,-13.220348843932152,0.0003,0.2,4070,650.587890625,0.7856013923883438,0.9113721251487732,-0.024385871874983422,0.214306640625,1431.2111337661743,1687.2041582386942,315.5
1397.15714084,3725,835584,249.61,224,408,,,,,,,,,,,,,
1441.9650723299994,3731,837632,257.3,224,409,0.025808137,-13.220715993642807,0.0003,0.2,4080,590.088134765625,0.7683681100606918,0.9111908078193665,-0.022295684058917686,0.148974609375,1649.0683940887452,,
1464.04409276,3737,839680,261.39,224,410,0.02650487,-13.21937295794487,0.0003,0.2,4090,629.653564453125,0.8231407552957535,0.9110323786735535,-0.028373075413401238,0.157568359375,1380.227036190033,,
,,840000,,,,0.03357506,-13.21887164413929,0.0003,0.2,4100,1027.1295166015625,0.8143077045679092,0.9110130667686462,-0.027717423185822553,0.165771484375,1714.9333543777466,1627.6484387066216,298.4
1468.0172335299994,3753,841728,261.78,224,411,,,,,,,,,,,,,
1513.4385735599994,3760,843776,269.99,224,412,0.019850645,-13.21624023616314,0.0003,0.2,4110,628.9754028320312,0.8168877214193344,0.9104811549186707,-0.021782081303535962,0.10859375,1537.6310716629027,,
,,845000,,,,0.029968023,-13.204087713360787,0.0003,0.2,4120,910.421630859375,0.7891816198825836,0.9091860055923462,-0.024024696883861905,0.16484375,1458.8640573978423,1745.5007285896688,317.3
1520.39199535,3777,845824,271.47,223,413,,,,,,,,,,,,,
1540.98951702,3782,847872,275.38,224,414,0.027385794,-13.199477168917657,0.0003,0.2,4130,985.8256225585938,0.818086639046669,0.9096011519432068,-0.02352755084866658,0.167236328125,1459.8639101982117,,
1575.0192848599995,3789,849920,281.86,224,415,0.04158926,-13.20156846344471,0.0003,0.2,4140,328.0533447265625,0.8717672675848007,0.9095226526260376,-0.025864587048999965,0.227685546875,958.4074725151062,,
,,850000,,,,0.026042692,-13.198051357269287,0.0003,0.2,4150,591.3275756835938,0.8405183106660843,0.9091464877128601,-0.03144245060975663,0.14755859375,1419.6876356124878,1714.5023142006248,312.05
1575.75108989,3805,851968,282.21,223,416,,,,,,,,,,,,,
1578.0510854800002,3811,854016,282.63,224,417,0.026807962,-13.190365374088287,0.0003,0.2,4160,339.4635314941406,0.8142472058534622,0.9084722399711609,-0.027239060064312072,0.152685546875,1468.9460942268372,,
,,855000,,,,0.024354246,-13.183508250117303,0.0003,0.2,4170,414.18121337890625,0.8185756355524063,0.9078102111816406,-0.024701074356562457,0.14248046875,1578.8539644241332,1782.9760217900389,322.75
1599.32741695,3826,856064,286.26,223,418,,,,,,,,,,,,,
1566.83517156,3831,858112,280.38,223,419,0.032189064,-13.180870962142944,0.0003,0.2,4180,843.7420654296875,0.8068191707134247,0.9082782864570618,-0.02364031886390876,0.17177734375,1601.5831057548523,,
,,860000,,,,0.030931752,-13.18424279987812,0.0003,0.2,4190,372.6825866699219,0.8422031402587891,0.9080005884170532,-0.031420332871493886,0.1712890625,1250.0961771011353,1795.9899674499407,331.9
1556.4532189200002,3848,860160,277.68,223,420,,,,,,,,,,,,,
1594.42070679,3854,862208,284.63,223,421,0.031122899,-13.178142473101616,0.0003,0.2,4200,457.76971435546875,0.8994486629962921,0.9074960947036743,-0.031738436123123395,0.18251953125,999.9123768806458,,
1576.7816269800003,3860,864256,281.55,223,422,0.026333952,-13.1728636354208,0.0003,0.2,4210,400.8429260253906,0.7979100197553635,0.9068124890327454,-0.027306012298504358,0.148095703125,1427.6206934928894,,
,,865000,,,,0.025679803,-13.167943683266639,0.0003,0.2,4220,598.3321533203125,0.8305280059576035,0.9065731167793274,-0.027425561985000967,0.1576171875,1512.7687183380126,1745.8123966290616,317.5
1548.8178538299999,3876,866304,277.21,223,423,,,,,,,,,,,,,
1524.80017205,3883,868352,272.85,223,424,0.019177947,-13.162866881489753,0.0003,0.2,4230,510.1451416015625,0.8660663217306137,0.9059066772460938,-0.025114985211985186,0.132373046875,1375.4524725914002,,
,,870000,,,,0.02040731,-13.156443840265274,0.0003,0.2,4240,351.45635986328125,0.860169380903244,0.9052877426147461,-0.02748530375538394,0.119140625,1443.4304731369018,2142.5726011183115,377.2
1496.3591532100002,3900,870400,267.93,223,425,,,,,,,,,,,,,
1490.2669618900002,3905,872448,266.48,223,426,0.029439086,-13.148949426412582,0.0003,0.2,4250,390.01739501953125,0.8878285214304924,0.9047382473945618,-0.027602335033589043,0.176806640625,1114.9543891906737,,
1430.0158016500002,3910,874496,255.16,223,427,0.027410045,-13.143954449892044,0.0003,0.2,4260,667.2232055664062,0.8433789759874344,0.904473602771759,-0.029982839478179812,0.1552734375,1128.8074919700623,,
,,875000,,,,0.025522066,-13.133825555443764,0.0003,0.2,4270,408.7551574707031,0.87389175593853,0.9029557108879089,-0.02560520186671056,0.1642578125,1089.0087509155273,1772.4914143390954,314.35
1423.2471810000002,3923,876544,253.6,223,428,,,,,,,,,,,,,
1417.6514355900001,3929,878592,253.2,223,429,0.021858945,-13.124069526791573,0.0003,0.2,4280,747.0640869140625,0.8684271574020386,0.902630627155304,-0.028583261562744156,0.140478515625,1379.1917642593385,,
,,880000,,,,0.022859003,-13.122684919834137,0.0003,0.2,4290,257.7361755371094,0.8572116941213608,0.9029176831245422,-0.028828745981445535,0.149365234375,1082.9174058914184,2120.755081630871,379.25
1390.6932395800002,3945,880640,248.12,223,430,,,,,,,,,,,,,
1391.45216461,3950,882688,247.94,223,431,0.021333659,-13.127382922172547,0.0003,0.2,4300,376.56036376953125,0.8382417112588882,0.9032055139541626,-0.028879534002044238,0.132666015625,1418.3254623413086,,
1407.2005791999995,3955,884736,251.55,223,432,0.039912343,-13.12790044248104,0.0003,0.2,4310,296.72906494140625,0.8273046463727951,0.9029732942581177,-0.030399308336200193,0.18466796875,1198.9061813354492,,
,,885000,,,,0.032995574,-13.125815042853356,0.0003,0.2,4320,419.55645751953125,0.8610907047986984,0.9030917286872864,-0.028665892433491536,0.1779296875,1260.5183225631713,2034.1675008516759,383.05
1366.1381731000001,3969,886784,244.14,223,433,,,,,,,,,,,,,
1383.3121750599998,3975,888832,246.89,223,434,0.025999866,-13.121850582957268,0.0003,0.2,4330,548.63134765625,0.8454603850841522,0.9021117091178894,-0.02698639610753162,0.14267578125,1448.0751837730409,,
,,890000,,,,0.02894909,-13.11120085120201,0.0003,0.2,4340,881.5808715820312,0.828660398721695,0.9015132784843445,-0.0268155424419092,0.1765625,1356.9742814064025,1739.1606431275607,319.3
1419.16815763,3989,890880,252.47,223,435,,,,,,,,,,,,,
1427.7855560799999,3994,892928,254.12,223,436,0.03292396,-13.104580792784692,0.0003,0.2,4350,605.6187744140625,0.8133924752473831,0.9009525179862976,-0.024954593006987123,0.1609375,1469.5695337295533,,
1476.4796328700002,4000,894976,262.29,223,437,0.027823232,-13.101049390435218,0.0003,0.2,4360,566.488037109375,0.8371374756097794,0.9007653594017029,-0.027542709533008747,0.1673828125,1384.8893004417419,,
,,895000,,,,0.042237896,-13.103861388564109,0.0003,0.2,4370,274.1995849609375,0.6896126866340637,0.9017156958580017,-0.03166550614114385,0.191650390625,1921.2661176681518,1691.2191319081933,308.05
1509.35707481,4013,897024,267.89,223,438,,,,,,,,,,,,,
1491.7348892200002,4018,899072,265.48,223,439,0.029794253,-13.106784689426423,0.0003,0.2,4380,362.7412414550781,0.8003869950771332,0.9009696245193481,-0.027368154350551777,0.1654296875,1374.3621601104737,,
,,900000,,,,0.032797635,-13.09705109000206,0.0003,0.2,4390,244.51380920410156,0.8056792169809341,0.9003228545188904,-0.031043796858284622,0.179150390625,1512.2980637550354,1512.8311784245075,276.7
1502.3611392599998,4031,901120,268.59,223,440,,,,,,,,,,,,,
1562.03174114,4037,903168,280.21,223,441,0.036991887,-13.095286303758622,0.0003,0.2,4400,390.56201171875,0.7738797068595886,0.900845468044281,-0.03274694175343029,0.219580078125,1659.9244121551515,,
,,905000,,,,0.050677195,-13.0994643419981,0.0003,0.2,4410,597.9234619140625,0.6763229966163635,0.901146411895752,-0.023623974467045627,0.229931640625,2345.4968843460083,1477.9301084656267,275.05
1531.5780372,4051,905216,273.82,223,442,,,,,,,,,,,,,
1533.6880589000002,4056,907264,275.05,223,443,0.029671315,-13.099104431271552,0.0003,0.2,4420,429.0079650878906,0.8218086808919907,0.9012096524238586,-0.02255664974509273,0.170654296875,1538.4558599472045,,
1528.0935942600001,4062,909312,274.3,223,444,0.03234212,-13.097779926657676,0.0003,0.2,4430,376.43255615234375,0.7858494371175766,0.9010252952575684,-0.0280659874988487,0.19287109375,2001.599905014038,,
,,910000,,,,0.031777292,-13.088668790459632,0.0003,0.2,4440,412.9700622558594,0.8500463217496872,0.899453341960907,-0.03586836871691048,0.191259765625,1152.8376488685608,1658.6631417140366,299.8
1535.3595894700004,4076,911360,275.15,223,445,,,,,,,,,,,,,
1561.6262732599996,4081,913408,280.34,223,446,0.027334165,-13.076298221945763,0.0003,0.2,4450,374.8103332519531,0.818548321723938,0.8989893198013306,-0.025478502793703228,0.16748046875,1360.2755146026611,,
,,915000,,,,0.037416194,-13.067458549141884,0.0003,0.2,4460,373.7118225097656,0.866113692522049,0.8974024653434753,-0.03226057438587304,0.20673828125,1088.9992314338683,1658.0832803525032,298.25
1577.19914112,4095,915456,283.28,223,447,,,,,,,,,,,,,
1565.5628986399997,4099,917504,281.56,223,448,0.03326705,-13.058657261729241,0.0003,0.2,4470,208.7364501953125,0.824741005897522,0.8975788354873657,-0.0289909631741466,0.16708984375,1361.842722606659,,
1569.6092116199998,4105,919552,282.5,223,449,0.035894286,-13.056135496497154,0.0003,0.2,4480,683.6804809570312,0.8613430559635162,0.8966763615608215,-0.025934727079584264,0.179736328125,1172.3776397705078,,
,,920000,,,,0.03363241,-13.052489164471627,0.0003,0.2,4490,491.12225341796875,0.8068597167730331,0.8976532220840454,-0.029214873281307518,0.19697265625,1707.5721475601197,1601.4997628256679,299.4
