time/iterations,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/entropy_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/approx_kl,train/loss,train/n_updates,train/policy_gradient_loss,train/value_loss,train/std,train/learning_rate,eval/mean_ep_length,eval/mean_reward
372,424,1793,761856,84.59,428.1164534000001,,,,,,,,,,,,,
373,424,1798,763904,84.62,429.49563866000005,-18.90723610520363,0.365087890625,0.9254952445626259,0.2,0.08697993,77.20187377929688,3720,-0.05799003001302481,271.1355184078217,0.7425769567489624,0.0003,,
,,,765000,,,-18.89069209098816,0.357275390625,0.9239587262272835,0.2,0.07336765,67.75679779052734,3730,-0.05703167654573917,250.61615672111512,0.741761326789856,0.0003,86.8,454.47588975429534
374,424,1804,765952,83.43,424.79196936000005,,,,,,,,,,,,,
375,424,1809,768000,83.69,426.88345744,-18.872203147411348,0.368896484375,0.9287610948085785,0.2,0.075205386,74.00340270996094,3740,-0.06143322604475543,262.1511744737625,0.7411590814590454,0.0003,,
,,,770000,,,-18.86945378780365,0.369775390625,0.9327182099223137,0.2,0.07260798,105.73426818847656,3750,-0.06774065420322586,253.38840849399566,0.7413594126701355,0.0003,77.55,423.52533304691315
376,424,1815,770048,83.49,428.65276814,,,,,,,,,,,,,
377,424,1820,772096,82.58,422.89342696,-18.863768035173415,0.34775390625,0.9325187876820564,0.2,0.08096321,108.08412170410156,3760,-0.05734108438482508,261.534193277359,0.7406771779060364,0.0003,,
378,424,1824,774144,84.46,431.4896618899999,-18.84278718829155,0.32939453125,0.9160576909780502,0.2,0.06442676,102.9050521850586,3770,-0.05838738449965604,326.59934730529784,0.739271342754364,0.0003,,
,,,775000,,,-18.82142781615257,0.3453125,0.9276509433984756,0.2,0.061239265,107.46924591064453,3780,-0.06415388863533736,272.062131023407,0.7387474179267883,0.0003,102.45,529.7665449023247
379,423,1831,776192,81.81,416.04202275999995,,,,,,,,,,,,,
380,424,1835,778240,81.59,415.5779480999999,-18.813885790109634,0.305224609375,0.9174114540219307,0.2,0.06232159,139.33343505859375,3790,-0.05474414078926202,339.4386203289032,0.7386180758476257,0.0003,,
,,,780000,,,-18.80016638636589,0.356201171875,0.9419934973120689,0.2,0.0705985,73.16669464111328,3800,-0.06075799018144608,233.37802906036376,0.7372903823852539,0.0003,101.05,524.6384637236595
381,423,1842,780288,83.67,424.72606561999993,,,,,,,,,,,,,
382,423,1846,782336,82.72,418.36834949999997,-18.772345578670503,0.347314453125,0.9252167716622353,0.2,0.08622121,123.8207015991211,3810,-0.053196206741267814,273.9582018852234,0.7362437844276428,0.0003,,
383,423,1850,784384,84.23,428.09068965,-18.755786335468294,0.328857421875,0.9213579967617989,0.2,0.061199013,87.03658294677734,3820,-0.06118375351652503,320.74997663497925,0.7359658479690552,0.0003,,
,,,785000,,,-18.740409940481186,0.39052734375,0.9381484352052212,0.2,0.07822591,89.64076232910156,3830,-0.060305659665027635,212.61616072654724,0.7348828315734863,0.0003,101.7,523.5442806959152
384,423,1857,786432,86.58,439.91085208,,,,,,,,,,,,,
385,423,1861,788480,84.48,432.10391596,-18.71294431090355,0.36103515625,0.9158028736710548,0.2,0.07112886,107.44598388671875,3840,-0.053820303501561285,314.33453698158263,0.7338681221008301,0.0003,,
,,,790000,,,-18.71358191370964,0.357275390625,0.9396929107606411,0.2,0.14482859,111.97225952148438,3850,-0.05991105877328664,257.15643491744993,0.7346673011779785,0.0003,89.5,440.56786638498306
386,423,1868,790528,83.97,430.69478576000006,,,,,,,,,,,,,
387,423,1872,792576,87.66,448.73155326,-18.708110189437868,0.342431640625,0.9189192578196526,0.2,0.07353314,129.7880096435547,3860,-0.060723316064104436,312.5315253019333,0.7337904572486877,0.0003,,
388,423,1876,794624,83.54,425.37632351,-18.678750848770143,0.330078125,0.9157906621694565,0.2,0.0706693,115.44243621826172,3870,-0.06055713948735501,296.85857927799225,0.7321072816848755,0.0003,,
,,,795000,,,-18.655288821458818,0.376953125,0.9244412556290627,0.2,0.08785999,108.83793640136719,3880,-0.06095875510945916,275.62481315135955,0.7314481139183044,0.0003,87.75,440.73142009973526
389,423,1883,796672,84.49,429.2565101799999,,,,,,,,,,,,,
390,423,1887,798720,85.94,438.93059560999995,-18.64914553761482,0.357421875,0.9130796119570732,0.2,0.08184475,47.23582077026367,3890,-0.058720980133512055,336.02119836807253,0.7314936518669128,0.0003,,
,,,800000,,,-18.636082708835602,0.368408203125,0.9376452825963497,0.2,0.07265036,107.28691864013672,3900,-0.061896026265458204,243.7427485704422,0.7305117249488831,0.0003,87.4,431.2657182812691
391,422,1893,800768,83.29,426.8202562299999,,,,,,,,,,,,,
392,422,1898,802816,82.99,424.0639029899999,-18.619209575653077,0.362939453125,0.9299748986959457,0.2,0.07196842,89.29525756835938,3910,-0.05861958986206446,271.240936422348,0.7299556732177734,0.0003,,
393,423,1902,804864,84.05,432.20806033,-18.61170591711998,0.38115234375,0.931190237402916,0.2,0.09355475,50.09447479248047,3920,-0.056839971139561386,226.10120284557343,0.7295860648155212,0.0003,,
,,,805000,,,-18.59606189131737,0.37373046875,0.9235390275716782,0.2,0.077765524,101.2342529296875,3930,-0.060870280020753856,300.3317805528641,0.7286710739135742,0.0003,77.95,370.2890467882156
394,422,1909,806912,84.0,430.60404298000003,,,,,,,,,,,,,
395,422,1913,808960,83.09,424.90173473000004,-18.58558686375618,0.3595703125,0.9154514968395233,0.2,0.07539442,114.63482666015625,3940,-0.06157983562152367,330.4977108955383,0.7286695241928101,0.0003,,
,,,810000,,,-18.588340961933135,0.370556640625,0.9138886034488678,0.2,0.081921466,91.64391326904297,3950,-0.05869861101091374,273.0407215356827,0.7287644743919373,0.0003,90.25,451.75118181705477
396,422,1919,811008,85.17,438.75630014,,,,,,,,,,,,,
397,422,1924,813056,83.09,423.56579254,-18.586730641126632,0.3283203125,0.9052000790834427,0.2,0.0628591,102.85958862304688,3960,-0.057485373072267976,376.6203569412231,0.728643536567688,0.0003,,
,,,815000,,,-18.58004724383354,0.34765625,0.9090592339634895,0.2,0.07106092,137.1194610595703,3970,-0.06007100808201358,348.9632984161377,0.7278202176094055,0.0003,79.75,389.20680966377256
398,422,1930,815104,83.52,426.34967017,,,,,,,,,,,,,
399,422,1934,817152,83.77,429.13733999000004,-18.562805485725402,0.353173828125,0.9204090386629105,0.2,0.07203413,102.01991271972656,3980,-0.06167662685911637,311.7759509563446,0.7272573113441467,0.0003,,
400,422,1938,819200,80.27,411.47068433999993,-18.54364556670189,0.385009765625,0.9315947964787483,0.2,0.0891688,110.86131286621094,3990,-0.060672669130144644,275.83133203983306,0.7264198064804077,0.0003,,
,,,820000,,,-18.520251905918123,0.369384765625,0.9278973639011383,0.2,0.06565025,125.91162872314453,4000,-0.06371513848280301,306.6709697961807,0.7257086038589478,0.0003,78.9,386.5669924020767
401,422,1944,821248,81.04,417.5262882900001,,,,,,,,,,,,,
402,422,1949,823296,80.93,417.6932963,-18.509294563531874,0.3599609375,0.9286724403500557,0.2,0.08993297,98.57380676269531,4010,-0.05757757375831716,275.44828321933744,0.7253308296203613,0.0003,,
,,,825000,,,-18.49582044482231,0.34384765625,0.9183676019310951,0.2,0.064751476,77.8212661743164,4020,-0.0549709684564732,322.14858720302584,0.7247193455696106,0.0003,96.7,491.24756848812103
403,421,1955,825344,81.57,421.90792409999995,,,,,,,,,,,,,
404,422,1960,827392,81.09,418.08728571,-18.48744176030159,0.367529296875,0.9140104651451111,0.2,0.08363055,68.70951080322266,4030,-0.05562168075994123,274.64683775901796,0.7243989706039429,0.0003,,
405,422,1964,829440,81.81,421.43640475999996,-18.471085017919542,0.363037109375,0.9263515323400497,0.2,0.07865547,126.69490814208984,4040,-0.06054294960340485,283.28998920917513,0.7234940528869629,0.0003,,
,,,830000,,,-18.46341409087181,0.322265625,0.9111490696668625,0.2,0.061742935,126.47083282470703,4050,-0.05988401019421872,350.7272487640381,0.7236251831054688,0.0003,82.15,412.5422507047653
406,421,1970,831488,82.09,419.96995577999996,,,,,,,,,,,,,
407,422,1974,833536,82.54,420.9536468199999,-18.44817699790001,0.35771484375,0.8978067636489868,0.2,0.07094826,150.09153747558594,4060,-0.06152654862089548,344.4473466873169,0.7221297025680542,0.0003,,
,,,835000,,,-18.42683489918709,0.36826171875,0.9188582897186279,0.2,0.07598108,89.75414276123047,4070,-0.0605997492937604,330.617125082016,0.7221032381057739,0.0003,98.6,528.8165644168854
408,421,1981,835584,84.12,426.27884915000004,,,,,,,,,,,,,
409,421,1985,837632,84.38,429.38634191999995,-18.420686411857606,0.34521484375,0.8942081332206726,0.2,0.07055333,184.4560089111328,4080,-0.061239505786215884,373.1118579864502,0.7215930819511414,0.0003,,
410,421,1990,839680,84.28,431.61430714999995,-18.40412980914116,0.372119140625,0.9321373254060745,0.2,0.07372877,72.09770202636719,4090,-0.06101242829754483,271.4084398508072,0.720820426940918,0.0003,,
,,,840000,,,-18.3976071536541,0.406201171875,0.9160005450248718,0.2,0.1005619,127.97162628173828,4100,-0.054735561163397506,284.36859624385835,0.7207664251327515,0.0003,93.0,457.43554176092147
411,421,1996,841728,81.05,417.06180868999996,,,,,,,,,,,,,
412,421,2001,843776,80.96,419.30360778,-18.389868021011353,0.383984375,0.9306287243962288,0.2,0.08922598,86.73756408691406,4110,-0.056923509886837566,249.23287649154662,0.7204236388206482,0.0003,,
,,,845000,,,-18.363142585754396,0.366845703125,0.9181739613413811,0.2,0.079215474,121.21566009521484,4120,-0.06084900385176297,263.1600629091263,0.7184576392173767,0.0003,91.0,463.49107233285906
413,421,2007,845824,81.33,420.1769225,,,,,,,,,,,,,
414,421,2011,847872,82.86,427.53666431,-18.33567008972168,0.39365234375,0.9367761760950089,0.2,0.08082463,62.31194305419922,4130,-0.06735769022780005,257.4772794723511,0.7179774045944214,0.0003,,
415,421,2016,849920,84.16,434.87901344,-18.329149121046065,0.37490234375,0.9274382591247559,0.2,0.08482768,95.62632751464844,4140,-0.06074098252574913,306.6638432502747,0.7176148891448975,0.0003,,
,,,850000,,,-18.31440858244896,0.38291015625,0.9343796893954277,0.2,0.08307813,83.09983825683594,4150,-0.060115152213256806,249.67687134742738,0.7168536186218262,0.0003,97.1,503.3004644393921
416,421,2023,851968,84.12,434.63792192000005,,,,,,,,,,,,,
417,421,2027,854016,83.88,432.92475630999996,-18.299817883968352,0.366015625,0.9324157312512398,0.2,0.06745421,140.1516876220703,4160,-0.06090149129449855,311.67678463459015,0.7164516448974609,0.0003,,
,,,855000,,,-18.292850935459136,0.349365234375,0.914868138730526,0.2,0.072047144,139.15882873535156,4170,-0.05491486990940757,344.8279828071594,0.7163645029067993,0.0003,93.6,493.2803129196167
418,420,2034,856064,83.32,427.37274943000006,,,,,,,,,,,,,
419,420,2039,858112,84.55,432.4633056,-18.288427418470384,0.360009765625,0.9249593317508698,0.2,0.07282554,101.6792221069336,4180,-0.06465997017512563,267.68962321281435,0.7161424160003662,0.0003,,
,,,860000,,,-18.266785794496535,0.37607421875,0.9282716885209084,0.2,0.08202854,96.98651885986328,4190,-0.06425054856808857,267.2459907531738,0.7146615386009216,0.0003,105.55,545.297963309288
420,420,2046,860160,83.8,426.5984495300001,,,,,,,,,,,,,
421,420,2050,862208,84.69,430.83351587000004,-18.24730693101883,0.38193359375,0.9268049150705338,0.2,0.09373079,162.4710693359375,4200,-0.05578943199943751,294.89817481040956,0.7146661281585693,0.0003,,
422,420,2054,864256,84.41,431.89505643000007,-18.25745111107826,0.401416015625,0.9262838289141655,0.2,0.095367685,122.44422149658203,4210,-0.061558558902470396,263.5433341264725,0.7152082324028015,0.0003,,
,,,865000,,,-18.26663112640381,0.362939453125,0.8988374620676041,0.2,0.07260602,125.3298568725586,4220,-0.057510828296653924,379.99238481521604,0.715606689453125,0.0003,92.55,464.6679380297661
423,420,2060,866304,84.8,432.77897708999996,,,,,,,,,,,,,
424,420,2065,868352,83.69,426.7740652,-18.25863578915596,0.37138671875,0.9116500914096832,0.2,0.0762233,127.06932830810547,4230,-0.06621956233575474,343.3922064304352,0.7145773768424988,0.0003,,
,,,870000,,,-18.240677225589753,0.377783203125,0.9188953191041946,0.2,0.089749604,135.08462524414062,4240,-0.06571493616793304,324.49454057216644,0.714194655418396,0.0003,102.8,537.1948895215988
425,420,2071,870400,84.98,435.20489241999996,,,,,,,,,,,,,
426,420,2076,872448,85.06,433.15936804000006,-18.227853691577913,0.38076171875,0.9127519354224205,0.2,0.09865819,107.17300415039062,4250,-0.055547093422501345,310.26590797901156,0.7135397791862488,0.0003,,
427,420,2080,874496,83.44,425.04222472000004,-18.212850123643875,0.370556640625,0.933006577193737,0.2,0.08773692,79.52689361572266,4260,-0.0629177924245596,278.8403760910034,0.712852954864502,0.0003,,
,,,875000,,,-18.197531396150588,0.4017578125,0.933867946267128,0.2,0.09222373,85.41844177246094,4270,-0.061278252530610186,263.5439223051071,0.7126402258872986,0.0003,94.85,515.1619267702102
428,420,2086,876544,84.67,431.53596329,,,,,,,,,,,,,
429,420,2090,878592,84.84,430.16756514,-18.183281207084654,0.362744140625,0.9194156974554062,0.2,0.07503339,156.9319610595703,4280,-0.06359262310434133,333.5856888771057,0.7114747166633606,0.0003,,
,,,880000,,,-18.163269883394243,0.37568359375,0.9251842647790909,0.2,0.08723753,84.82041931152344,4290,-0.05733269883785397,296.75277614593506,0.7110314965248108,0.0003,93.05,485.2932045221329
430,419,2097,880640,85.6,433.48512637,,,,,,,,,,,,,
431,419,2101,882688,87.14,443.43073222,-18.163528698682786,0.3791015625,0.9115695506334305,0.2,0.08279659,136.65789794921875,4300,-0.06004187324142549,340.5087324619293,0.7114355564117432,0.0003,,
432,420,2106,884736,86.53,441.91540095999994,-18.162554800510406,0.362060546875,0.9170209318399429,0.2,0.08526783,91.3509521484375,4310,-0.06439026824373287,292.76580646038053,0.7109829187393188,0.0003,,
,,,885000,,,-18.151256120204927,0.404150390625,0.9216901734471321,0.2,0.14246073,138.88800048828125,4320,-0.05853672001394443,268.2945446252823,0.710537850856781,0.0003,97.75,482.87797541618346
433,419,2112,886784,85.38,436.9685654100001,,,,,,,,,,,,,
434,419,2116,888832,86.41,443.69530432,-18.130977618694306,0.3515625,0.9121763631701469,0.2,0.068866804,128.43760681152344,4330,-0.05962266932474449,340.1715545654297,0.7096289396286011,0.0003,,
,,,890000,,,-18.115994280576707,0.352978515625,0.9188932776451111,0.2,0.065935135,134.98748779296875,4340,-0.058866766118444505,320.09028086662295,0.709137499332428,0.0003,89.1,466.5061942815781
435,419,2123,890880,86.15,444.4742929900001,,,,,,,,,,,,,
436,419,2127,892928,86.46,445.5495265400001,-18.08735435605049,0.362939453125,0.9220217689871788,0.2,0.07982585,103.5273666381836,4350,-0.05383197236515116,314.22991433143613,0.7077348232269287,0.0003,,
437,419,2131,894976,86.69,447.48655202000003,-18.071055996418,0.341943359375,0.9134021103382111,0.2,0.07056101,134.83665466308594,4360,-0.05583889670087956,358.47942247390745,0.7073665857315063,0.0003,,
,,,895000,,,-18.053713220357896,0.366943359375,0.9258232712745667,0.2,0.083424784,150.88868713378906,4370,-0.05863084797165356,306.7121632814407,0.7064001560211182,0.0003,99.35,510.9890906572342
438,419,2137,897024,83.83,433.2394503399999,,,,,,,,,,,,,
439,419,2142,899072,82.92,427.73555462999997,-18.031302857398988,0.3703125,0.9281568005681038,0.2,0.07697553,79.43303680419922,4380,-0.06254333200631663,242.58988845348358,0.7052841186523438,0.0003,,
,,,900000,,,-18.014258515834808,0.38505859375,0.9287292510271072,0.2,0.08346121,133.0004425048828,4390,-0.06141179464466404,264.94910123348234,0.7051114439964294,0.0003,106.65,573.2549850344658
440,419,2148,901120,81.78,423.68967507,,,,,,,,,,,,,
441,419,2152,903168,80.98,418.72857378000003,-18.00332056283951,0.37158203125,0.9230303764343262,0.2,0.14634112,80.67504119873047,4400,-0.05240473974554334,280.25391616821287,0.7044743895530701,0.0003,,
,,,905000,,,-17.99821589589119,0.410498046875,0.9265687838196754,0.2,0.10749209,56.06549072265625,4410,-0.06064052630972583,227.61900923252105,0.7044663429260254,0.0003,89.65,488.49413772821424
442,419,2159,905216,80.83,418.28019561,,,,,,,,,,,,,
443,419,2163,907264,81.26,421.01644752,-17.986170464754103,0.40400390625,0.9213688150048256,0.2,0.08682641,79.39389038085938,4420,-0.06338699283078313,292.3561983346939,0.7039391994476318,0.0003,,
444,419,2167,909312,81.92,424.22122033000005,-17.97856570482254,0.38271484375,0.9311834797263145,0.2,0.09765437,51.69129180908203,4430,-0.058477510372176765,242.16632041931152,0.703761637210846,0.0003,,
,,,910000,,,-17.96072323322296,0.3857421875,0.9346708878874779,0.2,0.09677651,74.08824920654297,4440,-0.06321179883670994,266.09015862941743,0.7026101350784302,0.0003,93.9,505.25282953977586
445,419,2174,911360,82.36,427.36754787999996,,,,,,,,,,,,,
446,419,2178,913408,82.63,429.16997212999996,-17.942561608552932,0.406103515625,0.9228823184967041,0.2,0.103413634,75.39183807373047,4450,-0.0633512239670381,271.39785623550415,0.7023181319236755,0.0003,,
,,,915000,,,-17.938836920261384,0.366259765625,0.924841545522213,0.2,0.08808441,99.20926666259766,4460,-0.05900620463944506,288.99776685237885,0.7023777961730957,0.0003,100.05,501.0110931992531
447,418,2185,915456,82.46,426.90810432,,,,,,,,,,,,,
448,419,2189,917504,83.23,429.70374946,-17.926366823911668,0.385888671875,0.9281165152788162,0.2,0.08213104,84.14169311523438,4470,-0.06183976720785722,259.1713040828705,0.7012434601783752,0.0003,,
449,419,2193,919552,83.88,431.3659652500001,-17.899141591787338,0.381494140625,0.912158340215683,0.2,0.09083296,101.78852844238281,4480,-0.059648289732285774,297.48546063899994,0.7001060843467712,0.0003,,
,,,920000,,,-17.870658242702483,0.383154296875,0.9319057613611221,0.2,0.08477278,90.32852935791016,4490,-0.06159531334706116,272.33135335445405,0.699145495891571,0.0003,103.8,560.2423271417617
450,418,2200,921600,85.71,442.49946067999997,,,,,,,,,,,,,
451,418,2204,923648,87.77,452.30754833,-17.84192535877228,0.395361328125,0.9232777282595634,0.2,0.084576055,61.31850051879883,4500,-0.06086234305985272,267.0229177713394,0.6977512240409851,0.0003,,
,,,925000,,,-17.817832911014555,0.398876953125,0.9264415502548218,0.2,0.08067186,114.08067321777344,4510,-0.06420791569107678,291.37529969215393,0.6970767378807068,0.0003,101.15,541.1549697637558
452,418,2211,925696,89.7,464.6075165499999,,,,,,,,,,,,,
453,418,2215,927744,91.24,471.12253989,-17.80087293982506,0.379833984375,0.9350198432803154,0.2,0.07325785,95.13805389404297,4520,-0.06385311736084986,291.1958443164825,0.6963925361633301,0.0003,,
454,418,2219,929792,91.26,473.19240823000007,-17.790711557865144,0.35419921875,0.9328760877251625,0.2,0.084114164,125.29882049560547,4530,-0.055909330389113165,332.08191027641294,0.6963987946510315,0.0003,,
